priceper,year,dateoftransfer,propertytype,duration,price,postcode,lad21cd,transactionid,id,tfarea,numberrooms,classt,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,CONSTRUCTION_AGE_BAND,latitude,longitude
2255.55555555556,2021,2021-06-25,F,L,203000,CF5 1PF,W06000015,{CD5A9DCB-A558-310A-E053-6C04A8C00A1F},22744540,90.0,3.0,11,66,81,England and Wales: before 1900,51.47948,-3.20171
2539.68253968254,2021,2021-02-25,T,F,320000,CF5 1PG,W06000015,{C3C3F9B6-6988-362B-E053-6B04A8C03ACC},22649165,126.0,6.0,11,58,80,England and Wales: before 1900,51.47909,-3.20261
2726.61290322581,2021,2021-06-29,T,F,338100,CF5 1PG,W06000015,{D22473F5-0601-7B40-E053-6C04A8C0A630},22713011,124.0,6.0,11,57,82,England and Wales: 1900-1929,51.47909,-3.20261
2322.83464566929,2020,2020-01-31,S,F,295000,CF5 1PG,W06000015,{9FF0D96A-446B-11ED-E053-6C04A8C06383},22703923,127.0,6.0,11,61,81,England and Wales: before 1900,51.47909,-3.20261
2160.0,2021,2021-02-19,T,F,270000,CF5 1PG,W06000015,{C3C3F9B6-69A2-362B-E053-6B04A8C03ACC},22619218,125.0,5.0,12,59,81,England and Wales: before 1900,51.47909,-3.20261
2517.62336354481,2021,2021-02-05,T,F,250000,CF5 1PH,W06000015,{C18F412B-6E42-81A6-E053-6B04A8C0AD18},22657240,99.3,6.0,11,42,63,England and Wales: 1900-1929,51.4784999,-3.20324
2800.0,2021,2021-06-18,T,F,280000,CF5 1PH,W06000015,{CFC9085D-2618-9A70-E053-6B04A8C09D6A},22728586,100.0,4.0,11,55,74,England and Wales: before 1900,51.4784999,-3.20324
1500.0,2019,2019-06-07,T,F,150000,CF5 1PH,W06000015,{8CAC1318-CA64-0253-E053-6B04A8C08E51},22728586,100.0,4.0,11,55,74,England and Wales: before 1900,51.4784999,-3.20324
2786.88524590164,2019,2019-08-30,T,F,170000,CF5 1PJ,W06000015,{93E6821E-ECF8-40FD-E053-6B04A8C0C1DF},22632626,61.0,3.0,11,71,86,England and Wales: 1996-2002,51.4788241,-3.2041099
1745.5097394384,2019,2019-04-03,T,F,207000,CF5 1PJ,W06000015,{87E1551E-AB76-6405-E053-6C04A8C0B2EE},22738215,118.59,5.0,11,51,64,England and Wales: before 1900,51.4788241,-3.2041099
1893.20388349515,2020,2020-02-28,T,F,195000,CF5 1PL,W06000015,{A2479555-2CD4-74C7-E053-6B04A8C0887D},22640961,103.0,5.0,12,68,87,England and Wales: 1900-1929,51.4788,-3.20227
2296.918767507,2019,2019-02-08,T,F,205000,CF5 1PN,W06000015,{85866A65-55D4-143F-E053-6B04A8C06A15},22650844,89.25,6.0,11,57,58,England and Wales: 1900-1929,51.47823,-3.20369
1679.29292929293,2019,2019-01-25,D,F,166250,CF5 1PN,W06000015,{8355F009-8837-55C5-E053-6B04A8C0D090},22706341,99.0,4.0,12,79,89,INVALID!,51.47823,-3.20369
2578.43137254902,2021,2021-04-30,T,F,263000,CF5 1PN,W06000015,{CB0035E6-4FC1-58AE-E053-6B04A8C091AF},22622171,102.0,5.0,12,63,83,England and Wales: 1900-1929,51.47823,-3.20369
2456.45161290323,2021,2021-06-24,T,F,228450,CF5 1PP,W06000015,{D4D42645-6C7B-27F6-E053-6C04A8C0A572},22708108,93.0,5.0,11,62,88,England and Wales: 1900-1929,51.4784,-3.20427
1976.74418604651,2019,2019-06-07,T,F,255000,CF5 1PQ,W06000015,{8CAC1318-C948-0253-E053-6B04A8C08E51},22662831,129.0,7.0,12,60,75,England and Wales: before 1900,51.47887,-3.20547
1963.00820101204,2019,2019-08-16,T,F,225000,CF5 1PQ,W06000015,{93E6821E-ED2D-40FD-E053-6B04A8C0C1DF},22610590,114.62,5.0,12,65,67,England and Wales: 1900-1929,51.47887,-3.20547
1604.82456140351,2019,2019-04-03,T,F,182950,CF5 1PQ,W06000015,{87E1551E-A8FD-6405-E053-6C04A8C0B2EE},22612757,114.0,7.0,12,62,87,England and Wales: 1900-1929,51.47887,-3.20547
1794.87179487179,2019,2019-10-31,T,F,210000,CF5 1PR,W06000015,{98C75472-714B-72E9-E053-6B04A8C042F0},22699580,117.0,6.0,11,65,86,England and Wales: 1900-1929,51.4793483,-3.2074025
1850.87719298246,2020,2020-10-21,T,F,211000,CF5 1PR,W06000015,{D4D42645-6D95-27F6-E053-6C04A8C0A572},22683085,114.0,4.0,11,59,79,England and Wales: 1900-1929,51.4793483,-3.2074025
3216.49484536082,2022,2022-03-21,T,F,312000,CF5 1PR,W06000015,{E2D14905-3524-4C2D-E053-6B04A8C0422B},22705537,97.0,5.0,11,61,87,England and Wales: 1900-1929,51.4793483,-3.2074025
2102.15053763441,2019,2019-06-21,S,F,195500,CF5 1PS,W06000015,{8F1B26BE-4C42-53DB-E053-6C04A8C03649},22646728,93.0,5.0,11,32,85,England and Wales: 1900-1929,51.47993,-3.20987
2598.03921568627,2021,2021-02-12,S,F,265000,CF5 1PS,W06000015,{C3C3F9B6-6A26-362B-E053-6B04A8C03ACC},22635904,102.0,5.0,12,61,84,England and Wales: 1900-1929,51.47993,-3.20987
2152.17391304348,2022,2022-05-09,S,F,297000,CF5 1PS,W06000015,{E2D14906-2F3F-4C2D-E053-6B04A8C0422B},22752858,138.0,7.0,11,64,84,England and Wales: 1930-1949,51.47993,-3.20987
2391.30434782609,2019,2019-11-12,T,F,220000,CF5 1PT,W06000015,{98C75472-76E5-72E9-E053-6B04A8C042F0},22611968,92.0,4.0,11,55,83,England and Wales: 1900-1929,51.47917,-3.20585
2500.0,2019,2019-08-02,T,F,265000,CF5 1PW,W06000015,{919FEC05-DCD2-9A90-E053-6C04A8C0A300},22730681,106.0,5.0,12,71,87,England and Wales: 1900-1929,51.48023,-3.2097699
2475.24752475248,2021,2021-09-27,T,F,250000,CF5 1PW,W06000015,{DE2D0CE0-49C0-51EE-E053-6C04A8C00671},22748257,101.0,5.0,11,57,84,England and Wales: 1967-1975,51.48023,-3.2097699
2752.80898876404,2019,2019-08-05,T,F,245000,CF5 1PW,W06000015,{93E6821E-F21F-40FD-E053-6B04A8C0C1DF},22712560,89.0,5.0,12,68,87,England and Wales: 1900-1929,51.48023,-3.2097699
2397.95918367347,2019,2019-01-08,T,F,235000,CF5 1PW,W06000015,{80E1AA98-C554-7BF8-E053-6C04A8C00BF2},22623981,98.0,4.0,12,69,83,England and Wales: 1900-1929,51.48023,-3.2097699
2500.0,2019,2019-10-14,F,L,150000,CF5 1QB,W06000015,{965B6D92-07FA-95E4-E053-6C04A8C07729},22677653,60.0,3.0,11,71,74,England and Wales: 1967-1975,51.48399,-3.20393
2301.5873015873,2019,2019-04-01,T,F,290000,CF5 1QD,W06000015,{965B6D91-28DF-95E4-E053-6C04A8C07729},22725131,126.0,7.0,11,4,77,England and Wales: before 1900,51.4820774,-3.20277435
3333.33333333333,2020,2020-02-14,T,F,410000,CF5 1QD,W06000015,{A71375FD-EF84-7576-E053-6C04A8C0462F},22622041,123.0,7.0,11,60,82,England and Wales: before 1900,51.4820774,-3.20277435
2759.74025974026,2019,2019-01-25,T,F,425000,CF5 1QD,W06000015,{8355F009-8DAA-55C5-E053-6B04A8C0D090},22626753,154.0,7.0,12,69,83,England and Wales: before 1900,51.4820774,-3.20277435
3345.32374100719,2022,2022-04-01,S,F,465000,CF5 1QD,W06000015,{E073986B-E399-2134-E053-6C04A8C0233B},22751455,139.0,8.0,11,63,82,England and Wales: 1900-1929,51.4820774,-3.20277435
2719.29824561404,2020,2020-11-02,T,F,465000,CF5 1QD,W06000015,{BA558B33-3942-76EF-E053-6B04A8C0B4B7},22726556,171.0,7.0,11,67,78,England and Wales: 1900-1929,51.4820774,-3.20277435
4016.39344262295,2020,2020-11-27,T,F,245000,CF5 1QE,W06000015,{BA558B33-38D8-76EF-E053-6B04A8C0B4B7},22728935,61.0,3.0,11,70,92,England and Wales: 1991-1995,51.4830336,-3.20352
3790.32258064516,2021,2021-02-25,T,F,235000,CF5 1QE,W06000015,{C3C3F9B6-6E39-362B-E053-6B04A8C03ACC},22708633,62.0,4.0,11,71,86,England and Wales: 1991-1995,51.4830336,-3.20352
3139.78494623656,2021,2021-06-21,T,F,292000,CF5 1QE,W06000015,{D22473F6-319D-7B40-E053-6C04A8C0A630},22699263,93.0,4.0,11,65,86,England and Wales: 1900-1929,51.4830336,-3.20352
2916.66666666667,2021,2021-01-20,T,F,280000,CF5 1QE,W06000015,{BEF7EBBF-6DD4-7A76-E053-6B04A8C092F7},22728056,96.0,4.0,11,55,77,England and Wales: 1900-1929,51.4830336,-3.20352
3770.49180327869,2019,2019-09-23,T,F,230000,CF5 1QE,W06000015,{965B6D92-09ED-95E4-E053-6C04A8C07729},22707771,61.0,3.0,11,70,88,England and Wales: 1983-1990,51.4830336,-3.20352
2966.65480004747,2019,2019-05-24,T,F,250000,CF5 1QE,W06000015,{8CAC1318-0AA3-0253-E053-6B04A8C08E51},22726316,84.27,4.0,11,61,62,England and Wales: before 1900,51.4830336,-3.20352
3100.0,2019,2019-04-26,T,F,310000,CF5 1QF,W06000015,{8A78B2B0-2271-5CB0-E053-6B04A8C0F504},22717642,100.0,5.0,12,58,79,England and Wales: 1900-1929,51.48238,-3.20373
3420.0,2021,2021-05-28,T,F,342000,CF5 1QF,W06000015,{D4D42646-7ADA-27F6-E053-6C04A8C0A572},22701282,100.0,6.0,11,53,81,England and Wales: 1900-1929,51.48238,-3.20373
3380.28169014085,2020,2020-05-15,T,F,240000,CF5 1QG,W06000015,{AC07BBD0-875A-0445-E053-6C04A8C01E31},22630918,71.0,4.0,11,66,87,England and Wales: before 1900,51.48379,-3.20524
2682.92682926829,2020,2020-03-23,T,F,187000,CF5 1QG,W06000015,{A96E4ACC-A2CE-9205-E053-6C04A8C0DA09},22715749,69.7,4.0,11,42,61,England and Wales: 1900-1929,51.48379,-3.20524
1931.81818181818,2019,2019-11-22,T,F,255000,CF5 1QG,W06000015,{9B361206-D376-1904-E053-6B04A8C0EEB5},22623048,132.0,4.0,12,47,77,England and Wales: 1900-1929,51.48379,-3.20524
2500.0,2019,2019-10-29,T,F,230000,CF5 1QH,W06000015,{98C75472-71EC-72E9-E053-6B04A8C042F0},22645886,92.0,4.0,11,60,82,England and Wales: 1900-1929,51.48426,-3.20434
2809.9173553719,2019,2019-07-09,S,F,340000,CF5 1QL,W06000015,{8F1B26BE-5195-53DB-E053-6C04A8C03649},22646559,121.0,6.0,11,58,76,England and Wales: before 1900,51.48476,-3.2049599
3414.63414634146,2021,2021-05-21,T,F,420000,CF5 1QL,W06000015,{CFC9085C-6A49-9A70-E053-6B04A8C09D6A},22737037,123.0,6.0,12,63,84,England and Wales: 1900-1929,51.48476,-3.2049599
2864.07766990291,2020,2020-06-30,T,F,295000,CF5 1QL,W06000015,{AE4D86D4-7A44-4619-E053-6C04A8C03CD0},22620089,103.0,5.0,11,55,81,England and Wales: 1900-1929,51.48476,-3.2049599
3144.32989690722,2021,2021-01-27,T,F,305000,CF5 1QN,W06000015,{BEF7EBBF-6DE7-7A76-E053-6B04A8C092F7},22641556,97.0,5.0,12,69,84,England and Wales: 1900-1929,51.48455,-3.20671
3586.95652173913,2019,2019-07-12,T,F,247500,CF5 1QN,W06000015,{8F1B26BE-4CDE-53DB-E053-6C04A8C03649},22691068,69.0,3.0,11,53,88,England and Wales: 1900-1929,51.48455,-3.20671
2565.90909090909,2021,2021-06-25,F,F,282250,CF5 1QN,W06000015,{D707E534-F2F3-0AD9-E053-6B04A8C067CC},22722712,110.0,4.0,12,71,86,England and Wales: 1900-1929,51.48455,-3.20671
2808.98876404494,2019,2019-04-12,T,F,250000,CF5 1QP,W06000015,{87E1551E-ADAB-6405-E053-6C04A8C0B2EE},22653034,89.0,5.0,11,57,81,England and Wales: before 1900,51.48458,-3.20935
2748.61572535991,2019,2019-06-24,T,F,248200,CF5 1QP,W06000015,{919FEC05-DEAA-9A90-E053-6C04A8C0A300},22658947,90.3,4.0,11,67,67,England and Wales: 1900-1929,51.48458,-3.20935
3481.01265822785,2021,2021-03-05,T,F,275000,CF5 1QP,W06000015,{C6209F5F-F631-295E-E053-6C04A8C0DDCC},22667128,79.0,4.0,11,57,84,England and Wales: before 1900,51.48458,-3.20935
3294.05802609908,2019,2019-07-12,T,F,260000,CF5 1QP,W06000015,{919FEC05-E41C-9A90-E053-6C04A8C0A300},22667166,78.93,4.0,11,57,61,England and Wales: 1900-1929,51.48458,-3.20935
3354.43037974684,2021,2021-02-01,T,F,265000,CF5 1QP,W06000015,{BEF7EBBE-AC93-7A76-E053-6B04A8C092F7},22676126,79.0,4.0,12,63,83,England and Wales: 1900-1929,51.48458,-3.20935
2245.76271186441,2019,2019-09-13,F,L,132500,CF5 1QP,W06000015,{AC07BBCF-EFB1-0445-E053-6C04A8C01E31},22623876,59.0,4.0,12,53,67,England and Wales: 1900-1929,51.48458,-3.20935
2768.53820598007,2020,2020-12-18,T,F,249999,CF5 1QP,W06000015,{BEF7EBBF-6ABA-7A76-E053-6B04A8C092F7},22658947,90.3,4.0,11,67,67,England and Wales: 1900-1929,51.48458,-3.20935
1919.19191919192,2019,2019-05-28,T,L,190000,CF5 1QP,W06000015,{A2479555-2F6D-74C7-E053-6B04A8C0887D},22656259,99.0,4.0,12,69,81,England and Wales: 1996-2002,51.48458,-3.20935
3802.81690140845,2020,2020-05-22,S,F,270000,CF5 1QQ,W06000015,{AC07BBD0-83BE-0445-E053-6C04A8C01E31},22673584,71.0,3.0,12,54,83,England and Wales: before 1900,51.48448,-3.21092
2802.1978021978,2021,2021-01-29,T,F,255000,CF5 1QQ,W06000015,{D93B27B0-74AE-3100-E053-6C04A8C08887},22664179,91.0,5.0,11,64,86,England and Wales: 1900-1929,51.48448,-3.21092
3928.57142857143,2019,2019-10-25,T,F,302500,CF5 1QQ,W06000015,{98C75472-73BC-72E9-E053-6B04A8C042F0},22727891,77.0,6.0,12,58,82,England and Wales: 1900-1929,51.48448,-3.21092
3268.29268292683,2022,2022-03-07,T,F,268000,CF5 1QQ,W06000015,{DE2D0CE0-4CB0-51EE-E053-6C04A8C00671},22752884,82.0,4.0,11,64,81,England and Wales: 1900-1929,51.48448,-3.21092
2215.90909090909,2020,2020-06-04,T,F,292500,CF5 1QQ,W06000015,{AC07BBCF-EF18-0445-E053-6C04A8C01E31},22718108,132.0,,11,80,87,NO DATA!,51.48448,-3.21092
2645.65425023878,2020,2020-08-17,T,F,277000,CF5 1QQ,W06000015,{B32EBB13-FE74-3C99-E053-6C04A8C09CA1},22685553,104.7,4.0,11,62,70,England and Wales: before 1900,51.48448,-3.21092
3813.5593220339,2020,2020-11-26,S,F,225000,CF5 1QQ,W06000015,{BA558B33-38DF-76EF-E053-6B04A8C0B4B7},22674037,59.0,4.0,12,71,85,England and Wales: 1996-2002,51.48448,-3.21092
2783.22707209416,2020,2020-01-24,S,F,227000,CF5 1QQ,W06000015,{9FF0D96A-431E-11ED-E053-6C04A8C06383},22645854,81.56,5.0,12,46,47,England and Wales: 1900-1929,51.48448,-3.21092
3126.71420735052,2021,2021-01-22,T,F,285000,CF5 1QR,W06000015,{C18F412A-9B34-81A6-E053-6B04A8C0AD18},22613735,91.15,4.0,11,61,67,England and Wales: 1900-1929,51.48475,-3.20708
3679.34782608696,2021,2021-06-24,T,F,338500,CF5 1QR,W06000015,{D707E536-1F8E-0AD9-E053-6B04A8C067CC},22744639,92.0,5.0,11,65,81,England and Wales: 1900-1929,51.48475,-3.20708
3528.08988764045,2021,2021-05-07,T,F,314000,CF5 1QR,W06000015,{CB0035E6-51BD-58AE-E053-6B04A8C091AF},22641541,89.0,5.0,11,66,88,England and Wales: 1900-1929,51.48475,-3.20708
2977.34959516245,2020,2020-05-22,T,F,290500,CF5 1QR,W06000015,{AC07BBD0-83C0-0445-E053-6C04A8C01E31},22682358,97.57,4.0,11,67,68,England and Wales: 1900-1929,51.48475,-3.20708
3316.32653061224,2021,2021-06-28,T,F,325000,CF5 1QR,W06000015,{C8A3A576-B711-0425-E053-6C04A8C0947B},22719502,98.0,5.0,11,60,81,England and Wales: before 1900,51.48475,-3.20708
1863.63636363636,2020,2020-01-17,T,F,205000,CF5 1QR,W06000015,{9DBAD222-5E8E-6EB3-E053-6B04A8C0F257},22735388,110.0,6.0,11,41,79,England and Wales: before 1900,51.48475,-3.20708
2868.42105263158,2020,2020-10-16,T,F,327000,CF5 1QR,W06000015,{B82222ED-639F-6691-E053-6B04A8C02FB2},22632744,114.0,5.0,11,62,79,England and Wales: 1900-1929,51.48475,-3.20708
2717.17171717172,2019,2019-11-08,T,F,269000,CF5 1QS,W06000015,{9B361206-CEDF-1904-E053-6B04A8C0EEB5},22661438,99.0,5.0,12,37,83,England and Wales: before 1900,51.4829999,-3.20561
3715.25808281339,2021,2021-09-09,T,F,262000,CF5 1QS,W06000015,{CD5A9DCC-70A7-310A-E053-6C04A8C00A1F},22733217,70.52,4.0,12,60,70,England and Wales: 1900-1929,51.4829999,-3.20561
3186.27450980392,2022,2022-05-27,T,F,325000,CF5 1QS,W06000015,{E2D14906-33A0-4C2D-E053-6B04A8C0422B},22695851,102.0,4.0,11,58,83,England and Wales: before 1900,51.4829999,-3.20561
3547.2325194938,2021,2021-03-10,T,F,277500,CF5 1QS,W06000015,{C6209F5F-F511-295E-E053-6C04A8C0DDCC},22681374,78.23,5.0,11,44,58,England and Wales: 1900-1929,51.4829999,-3.20561
2738.31775700935,2019,2019-02-04,T,F,293000,CF5 1QS,W06000015,{8355F009-893F-55C5-E053-6B04A8C0D090},22651084,107.0,4.0,11,50,80,England and Wales: before 1900,51.4829999,-3.20561
2509.25925925926,2019,2019-06-28,T,F,271000,CF5 1QS,W06000015,{919FEC05-DD7C-9A90-E053-6C04A8C0A300},22621119,108.0,5.0,12,49,78,England and Wales: before 1900,51.4829999,-3.20561
1693.54838709677,2019,2019-07-12,T,F,210000,CF5 1QS,W06000015,{919FEC05-E2F4-9A90-E053-6C04A8C0A300},22677906,124.0,6.0,11,47,77,England and Wales: 1930-1949,51.4829999,-3.20561
3316.45569620253,2021,2021-05-18,T,F,262000,CF5 1QS,W06000015,{C3C3F9B6-7040-362B-E053-6B04A8C03ACC},22638601,79.0,3.0,12,55,84,England and Wales: 1900-1929,51.4829999,-3.20561
3103.44827586207,2020,2020-09-17,T,F,270000,CF5 1QS,W06000015,{B32EBB13-FB30-3C99-E053-6C04A8C09CA1},22672493,87.0,5.0,12,68,86,England and Wales: 1900-1929,51.4829999,-3.20561
2000.0,2021,2021-08-06,T,F,228000,CF5 1QS,W06000015,{CFC9085D-2870-9A70-E053-6B04A8C09D6A},22742115,114.0,6.0,11,67,79,England and Wales: 1900-1929,51.4829999,-3.20561
2518.51851851852,2019,2019-10-22,S,F,272000,CF5 1QT,W06000015,{98C75472-72CA-72E9-E053-6B04A8C042F0},22680054,108.0,1.0,11,47,81,England and Wales: before 1900,51.48415,-3.2063
2872.34042553192,2021,2021-06-30,T,F,270000,CF5 1QT,W06000015,{C8A3A576-B71D-0425-E053-6C04A8C0947B},22640822,94.0,5.0,11,60,87,England and Wales: 1900-1929,51.48415,-3.2063
2402.65486725664,2019,2019-10-09,T,F,271500,CF5 1QT,W06000015,{98C75471-9AE8-72E9-E053-6B04A8C042F0},22730556,113.0,6.0,11,60,70,England and Wales: 1900-1929,51.48415,-3.2063
2847.10443421371,2019,2019-07-19,T,F,235000,CF5 1QT,W06000015,{919FEC05-E141-9A90-E053-6C04A8C0A300},22658251,82.54,4.0,11,54,68,England and Wales: 1900-1929,51.48415,-3.2063
3343.69089435288,2019,2019-08-29,T,F,247500,CF5 1QT,W06000015,{93E6821E-F412-40FD-E053-6B04A8C0C1DF},22713030,74.02,3.0,11,51,57,England and Wales: 1930-1949,51.48415,-3.2063
4579.76720301267,2021,2021-10-29,T,F,267550,CF5 1QT,W06000015,{D4D42646-841A-27F6-E053-6C04A8C0A572},22729207,58.42,4.0,11,38,48,England and Wales: 1900-1929,51.48415,-3.2063
3751.4450867052,2019,2019-02-28,T,F,259600,CF5 1QT,W06000015,{85866A64-883B-143F-E053-6B04A8C06A15},22730255,69.2,4.0,12,62,64,England and Wales: 1900-1929,51.48415,-3.2063
4359.25823415444,2022,2022-04-14,T,F,315000,CF5 1QT,W06000015,{E2D14906-2F0C-4C2D-E053-6B04A8C0422B},22609125,72.26,5.0,11,67,69,England and Wales: 1900-1929,51.48415,-3.2063
3598.76543209877,2020,2020-11-19,T,F,291500,CF5 1QT,W06000015,{BA558B33-3A3E-76EF-E053-6B04A8C0B4B7},22719871,81.0,4.0,12,69,84,England and Wales: 1900-1929,51.48415,-3.2063
3621.62162162162,2022,2022-04-01,T,F,268000,CF5 1QU,W06000015,{DE2D0CE0-4D16-51EE-E053-6C04A8C00671},22750329,74.0,4.0,11,68,90,England and Wales: 1900-1929,51.48408,-3.20707
3418.91891891892,2021,2021-02-09,T,F,253000,CF5 1QU,W06000015,{C18F412A-9C04-81A6-E053-6B04A8C0AD18},22703877,74.0,3.0,11,54,84,England and Wales: 1900-1929,51.48408,-3.20707
3471.52777777778,2020,2020-02-07,T,F,249950,CF5 1QX,W06000015,{9FF0D96A-420A-11ED-E053-6C04A8C06383},22686013,72.0,4.0,11,64,88,England and Wales: before 1900,51.48274,-3.20635
3571.42857142857,2019,2019-08-01,T,F,250000,CF5 1QX,W06000015,{93E6821E-EF42-40FD-E053-6B04A8C0C1DF},22697779,70.0,3.0,12,56,80,England and Wales: before 1900,51.48274,-3.20635
2302.63157894737,2019,2019-10-21,T,F,262500,CF5 1QX,W06000015,{98C75472-766E-72E9-E053-6B04A8C042F0},22622181,114.0,5.0,12,45,76,England and Wales: before 1900,51.48274,-3.20635
3486.84210526316,2021,2021-02-12,T,F,265000,CF5 1QY,W06000015,{C18F412B-6DD6-81A6-E053-6B04A8C0AD18},22728648,76.0,4.0,12,69,88,England and Wales: 1900-1929,51.4835,-3.20719
3000.0,2021,2021-03-12,T,F,270000,CF5 1QY,W06000015,{C18F412A-9B6E-81A6-E053-6B04A8C0AD18},22681969,90.0,5.0,12,61,85,England and Wales: 1900-1929,51.4835,-3.20719
4014.59854014599,2019,2019-02-25,T,F,330000,CF5 1QY,W06000015,{85866A65-56DA-143F-E053-6B04A8C06A15},22676308,82.2,5.0,11,51,66,England and Wales: 1900-1929,51.4835,-3.20719
4021.12676056338,2022,2022-03-16,T,F,285500,CF5 1QZ,W06000015,{DE2D0CE0-4A4F-51EE-E053-6C04A8C00671},22664703,71.0,4.0,11,67,87,England and Wales: 1900-1929,51.48304,-3.20748
2947.36842105263,2019,2019-02-15,T,F,280000,CF5 1RA,W06000015,{8355F008-CE12-55C5-E053-6B04A8C0D090},22644717,95.0,5.0,12,62,80,England and Wales: 1900-1929,51.4844398,-3.20869
2900.0,2021,2021-06-29,T,F,290000,CF5 1RA,W06000015,{D4D42646-824E-27F6-E053-6C04A8C0A572},22710564,100.0,5.0,12,51,70,England and Wales: before 1900,51.4844398,-3.20869
3311.11111111111,2021,2021-08-13,T,F,298000,CF5 1RA,W06000015,{D22473F6-2DBC-7B40-E053-6C04A8C0A630},22735149,90.0,4.0,12,60,87,England and Wales: 1900-1929,51.4844398,-3.20869
2308.98876404494,2020,2020-02-06,T,F,205500,CF5 1RA,W06000015,{9FF0D969-9560-11ED-E053-6C04A8C06383},22633843,89.0,5.0,11,32,89,England and Wales: before 1900,51.4844398,-3.20869
2857.14285714286,2019,2019-07-22,T,F,280000,CF5 1RA,W06000015,{8F1B26BE-4CEA-53DB-E053-6C04A8C03649},22649787,98.0,4.0,12,52,76,England and Wales: 1900-1929,51.4844398,-3.20869
2972.97297297297,2019,2019-08-30,T,F,220000,CF5 1RD,W06000015,{93E6821E-14E3-40FD-E053-6B04A8C0C1DF},22675215,74.0,3.0,11,69,86,England and Wales: before 1900,51.48292,-3.2088899
3513.51351351351,2021,2021-11-26,T,F,260000,CF5 1RD,W06000015,{D4D42645-68C2-27F6-E053-6C04A8C0A572},22675215,74.0,3.0,11,69,86,England and Wales: before 1900,51.48292,-3.2088899
2356.74676524954,2021,2021-10-26,T,F,255000,CF5 1RD,W06000015,{DBA933FA-2C39-669D-E053-6B04A8C0AD56},22704149,108.2,3.0,11,74,78,England and Wales: before 1900,51.48292,-3.2088899
2796.69005970462,2021,2021-03-05,T,F,267000,CF5 1RE,W06000015,{C3C3F9B5-81DD-362B-E053-6B04A8C03ACC},22714056,95.47,5.0,11,56,69,England and Wales: 1900-1929,51.48371,-3.20927
2297.0297029703,2020,2020-07-27,T,F,232000,CF5 1RE,W06000015,{B0A9D11B-4A64-4C1F-E053-6C04A8C0D716},22680310,101.0,6.0,11,63,83,England and Wales: before 1900,51.48371,-3.20927
2709.18367346939,2021,2021-08-06,T,F,265500,CF5 1RE,W06000015,{CB0035E6-512E-58AE-E053-6B04A8C091AF},22747461,98.0,4.0,11,66,86,England and Wales: 1900-1929,51.48371,-3.20927
3059.08045977011,2020,2020-07-10,T,L,133070,CF5 1RE,W06000015,{AE4D86D3-E032-4619-E053-6C04A8C03CD0},22645733,43.5,2.0,11,60,69,England and Wales: 1900-1929,51.48371,-3.20927
2712.96296296296,2019,2019-10-15,T,F,293000,CF5 1RE,W06000015,{98C75472-785E-72E9-E053-6B04A8C042F0},22616901,108.0,4.0,11,61,79,England and Wales: 1900-1929,51.48371,-3.20927
2567.56756756757,2019,2019-07-16,T,F,285000,CF5 1RF,W06000015,{8F1B26BE-4BC2-53DB-E053-6C04A8C03649},22610937,111.0,4.0,11,59,83,England and Wales: 1900-1929,51.48365,-3.21015
3259.81814664345,2022,2022-04-14,T,F,337000,CF5 1RF,W06000015,{E2D14905-2F88-4C2D-E053-6B04A8C0422B},22694598,103.38,5.0,11,59,61,England and Wales: 1900-1929,51.48365,-3.21015
2474.13793103448,2020,2020-03-24,T,F,287000,CF5 1RF,W06000015,{A96E4ACC-A20E-9205-E053-6C04A8C0DA09},22719076,116.0,6.0,11,46,84,England and Wales: before 1900,51.48365,-3.21015
2533.33333333333,2020,2020-02-07,S,F,190000,CF5 1RG,W06000015,{AC07BBCF-F074-0445-E053-6C04A8C01E31},22710156,75.0,5.0,12,1,80,England and Wales: 1900-1929,51.48377,-3.20979
3166.66666666667,2021,2021-10-12,T,F,285000,CF5 1RG,W06000015,{DE2D0CDF-7390-51EE-E053-6C04A8C00671},22736325,90.0,6.0,11,47,79,England and Wales: 1900-1929,51.48377,-3.20979
3216.66666666667,2019,2019-12-12,S,F,193000,CF5 1RG,W06000015,{A71375FD-AF60-7576-E053-6C04A8C0462F},22642763,60.0,4.0,12,60,87,England and Wales: before 1900,51.48377,-3.20979
4081.63265306122,2022,2022-01-17,S,F,340000,CF5 1RG,W06000015,{D93B27B1-84DE-3100-E053-6C04A8C08887},22672605,83.3,5.0,11,41,52,England and Wales: 1900-1929,51.48377,-3.20979
2754.23728813559,2020,2020-09-10,S,F,325000,CF5 1RG,W06000015,{B32EBB13-5FFD-3C99-E053-6C04A8C09CA1},22726118,118.0,5.0,12,71,85,England and Wales: before 1900,51.48377,-3.20979
4033.70383650054,2022,2022-04-20,T,F,225000,CF5 1RG,W06000015,{E073986B-E486-2134-E053-6C04A8C0233B},22624487,55.78,3.0,11,65,74,England and Wales: before 1900,51.48377,-3.20979
2622.22222222222,2021,2021-02-12,F,L,118000,CF5 1RH,W06000015,{C3C3F9B5-83D6-362B-E053-6B04A8C03ACC},22745451,45.0,3.0,11,73,80,England and Wales: 1983-1990,51.48315,-3.20895
3444.44444444444,2021,2021-08-31,F,L,155000,CF5 1RH,W06000015,{CD5A9DCB-A79D-310A-E053-6C04A8C00A1F},22745451,45.0,3.0,11,73,80,England and Wales: 1983-1990,51.48315,-3.20895
